fd_id,ft_id,"fd_type","fd_name",fd_smallPrice,fd_largePrice,"fd_comments"
520,45,"Soup and Appetizer","House Special Wonton",0,3.25,""
521,45,"Soup and Appetizer","Fried Wonton",0,1,"Five"
522,45,"Soup and Appetizer","Shrimp Egg Roll",0,1,"One"
523,45,"Soup and Appetizer","Steamed Pork Dumplings",0,2.75,"Six"
524,45,"Soup and Appetizer","Pan Fried Pork Dumplings",0,3,"Six"
525,45,"Soup and Appetizer","Steamed Vegetable Dumplings",0,2.75,"Six"
526,45,"Soup and Appetizer","Pan Fried Vegetable Dumplings",0,3,"Six"
527,45,"Side Orders","White Rice",0.7,1.4,""
528,45,"Side Orders","Plain Fried Rice",0.9,1.8,""
529,45,"Side Orders","Fried Egg",0,0.35,""
530,45,"Side Orders","Add Vegetable",0,0.5,""
531,45,"Side Orders","Add Meat",0,1.5,""
532,45,"Side Orders","Noodle",0,0.75,""
533,45,"Daily Special","BBQ Spare Rib Tips",0,3.75,""
534,45,"Daily Special","Grandfather Chicken",0,3.75,"Spicy"
535,45,"Daily Special","Crispy Spare Rib Tips",0,3.75,""
536,45,"Daily Special","Spare Rib Tips in Black Bean Sauce",0,3.75,""
537,45,"Daily Special","Orange Chicken or Beef",0,3.75,"Spicy"
538,45,"Daily Special","Sesame Chicken",0,3.75,"Spicy"
539,45,"Daily Special","General Tso's Chicken",0,3.75,"Spicy"
540,45,"Daily Special","Fried Fish in Garlic Sauce",0,3.75,"Spicy"
541,45,"Daily Special","Sam Kip Dai",0,4.25,""
542,45,"Daily Special","Spicy Triple Delight",0,4.25,"Spicy"
543,45,"Daily Special","Beef Belly",0,3.75,""
544,45,"Daily Special","Beef Chow Fun",0,3.75,""
545,45,"Daily Special","Ma Paul Tofu",0,3,"Spicy"
546,45,"Daily Special","Pork Belly",0,3.75,""
547,45,"Daily Special","Moo Goo Zui Pan",0,3.75,""
548,45,"Daily Special","Braised Tofu w. Pork",0,3.75,""
549,45,"Lunch Special","Sweet and Sour Chicken",0,4.75,"With Rice Egg Roll and Soup or Soda"
550,45,"Lunch Special","Szechuan Bean Curd",0,4.75,"With Rice Egg Roll and Soup or Soda"
551,45,"Lunch Special","Mixed Vegetables",0,4.75,"With Rice Egg Roll and Soup or Soda"
552,45,"Lunch Special","Chicken w. Peanuts",0,4.75,"With Rice Egg Roll and Soup or Soda"
553,45,"Lunch Special","Pepper Steak",0,4.75,"With Rice Egg Roll and Soup or Soda"
554,45,"Lunch Special","Broccoli w. Chicken Pork or Beef",0,4.75,"With Rice Egg Roll and Soup or Soda"
555,45,"Lunch Special","Szechuan Chicken or Beef",0,4.75,"With Rice Egg Roll and Soup or Soda"
556,45,"Lunch Special","Pork w. Mushrooms",0,4.75,"With Rice Egg Roll and Soup or Soda"
557,45,"Lunch Special","Snow Peas w. Chicken Pork or Beef",0,4.75,"With Rice Egg Roll and Soup or Soda"
558,45,"Lunch Special","Bean Sprouts w. Chicken Beef Pork or Shrimp",0,4.75,"With Rice Egg Roll and Soup or Soda"
559,45,"Lunch Special","Chicken Pork Shrimp or Beef Lo Mein",0,4.75,"With Rice Egg Roll and Soup or Soda"
560,45,"Fried Rice","Vegetable",2,3.5,"Small Pint; Large Quart"
561,45,"Fried Rice","Chicken",2.25,4,"Small Pint; Large Quart"
562,45,"Fried Rice","Pork",2.25,4,"Small Pint; Large Quart"
563,45,"Fried Rice","Beef",2.5,4.25,"Small Pint; Large Quart"
564,45,"Fried Rice","Shrimp",2.75,5,"Small Pint; Large Quart"
565,45,"Fried Rice","Subgum",3.25,5.75,"Small Pint; Large Quart"
566,45,"Noodles","Chicken Lo Mein",3.25,5.5,"Small Pint; Large Quart"
567,45,"Noodles","Pork Lo Mein",3.25,5.5,"Small Pint; Large Quart"
568,45,"Noodles","Beef Lo Mein",3.25,5.5,"Small Pint; Large Quart"
569,45,"Noodles","Vegetable Lo Mein",3.25,5.5,"Small Pint; Large Quart"
570,45,"Noodles","Shrimp Lo Mein",3.25,5.5,"Small Pint; Large Quart"
571,45,"Noodles","Subgum Lo Mein",4.25,6.25,"Small Pint; Large Quart"
572,45,"Noodles","Beijing Hot Noodles",2.5,3.5,"Small Pint; Large Quart; Spicy"
573,45,"Noodles","Chicken Yat Mein",0,2.5,""
574,45,"Noodles","Pork Yat Mein",0,2.5,""
575,45,"Noodles","Beef Yat Mein",0,2.5,""
576,45,"Noodles","Shrimp Yat Mein",0,2.5,""
577,45,"Noodles","Singapore Noodles",0,3.75,"Spicy"
578,45,"Egg Foo Young","Pork",0,3.75,""
579,45,"Egg Foo Young","Vegetable",0,3.5,""
580,45,"Egg Foo Young","Chicken",0,3.75,""
581,45,"Egg Foo Young","Beef",0,3.75,""
582,45,"Egg Foo Young","Shrimp",0,3.75,""
583,45,"Beef","with Mixed Vegetables",0,3.75,""
584,45,"Beef","Chow Mein",0,3.5,""
585,45,"Beef","with Tofu and Mushrooms",0,3.5,""
586,45,"Beef","with Bean Sprouts",0,3,""
587,45,"Beef","with Mushrooms",0,3.5,""
588,45,"Beef","with Chinese Vegetables",0,3.75,""
589,45,"Beef","with Broccoli",0,3.75,""
590,45,"Beef","with Snow Peas",0,3.75,""
591,45,"Beef","with Eggplant in Black Bean Sauce",0,4.25,"Spicy"
592,45,"Beef","with Oyster Sauce",0,3.75,""
593,45,"Beef","Tomato Beef",0,3.75,""
594,45,"Beef","Ginger Beef",0,3.75,"Spicy"
595,45,"Beef","in Black Bean Sauce",0,3.75,""
596,45,"Beef","with String Beans",0,3.75,"Spicy"
597,45,"Beef","in Szechuan Sauce",0,3.75,"Spicy"
598,45,"Beef","Hunan Beef",0,3.75,"Spicy"
599,45,"Beef","Cucumber Beef",0,3.75,""
600,45,"Beef","in Curry Sauce",0,3.75,"Spicy"
601,45,"Beef","Pepper Steak",0,3.5,""
602,45,"Pork","with Mixed Vegetables",0,3.75,""
603,45,"Pork","Chow Mein",0,3.5,""
604,45,"Pork","with Tofu and Mushrooms",0,3.5,""
605,45,"Pork","with Bean Sprouts",0,3,""
606,45,"Pork","with Mushrooms",0,3.5,""
607,45,"Pork","with Chinese Vegetables",0,3.75,""
608,45,"Pork","with Broccoli",0,3.75,""
609,45,"Pork","with Snow Peas",0,3.75,""
610,45,"Pork","with Eggplant in Black Bean Sauce",0,4.25,"Spicy"
611,45,"Shrimp","Chow Mein",0,3.5,""
612,45,"Shrimp","with Tofu and Mushrooms",0,3.5,""
613,45,"Shrimp","in Black Bean Sauce",0,3.75,""
614,45,"Shrimp","with Peanuts",0,3.75,"Spicy"
615,45,"Shrimp","Szechuan Shrimp",0,3.75,"Spicy"
616,45,"Shrimp","with Bean Sprouts",0,3,""
617,45,"Shrimp","with Chinese Vegetables",0,3.75,""
618,45,"Shrimp","with Snow Peas",0,3.75,""
619,45,"Shrimp","with Broccoli",0,3.75,""
620,45,"Shrimp","with Lobster Sauce",0,3.75,""
621,45,"Shrimp","Hanan Shrimp",0,3.75,"Spicy"
622,45,"Shrimp","with Mixed Vegetables",0,3.75,""
623,45,"Shrimp","with Eggplant in Black Bean Sauce",0,4.25,"Spicy"
624,45,"Poultry","with Cashews",0,3.75,""
625,45,"Poultry","with Peanuts",0,3.75,"Spicy"
626,45,"Poultry","in Garlic Sauce",0,3.75,"Spicy"
627,45,"Poultry","with Chili Bean Sauce",0,3.75,"Spicy"
628,45,"Poultry","Tai Chin Chicken",0,3.75,"Spicy"
629,45,"Poultry","Hunan Chicken",0,3.75,"Spicy"
630,45,"Poultry","in Szechuan Sauce",0,3.75,"Spicy"
631,45,"Poultry","Ginger Chicken",0,3.75,"Spicy"
632,45,"Poultry","in Black Bean Sauce",0,3.75,""
633,45,"Poultry","Moo Goo Gai Pan",0,3.75,""
634,45,"Poultry","with Mixed Vegetables",0,3.75,""
635,45,"Poultry","Chow Mein",0,3.5,""
636,45,"Poultry","with Tofu and Mushrooms",0,3.5,""
637,45,"Poultry","with Bean Sprouts",0,3,""
638,45,"Poultry","with Mushrooms",0,3.5,""
639,45,"Poultry","with Chinese Vegetables",0,3.75,""
640,45,"Poultry","with Broccoli",0,3.75,""
641,45,"Poultry","with Snow Peas",0,3.75,""
642,45,"Poultry","with Eggplant in Black Bean Sauce",0,4.25,"Spicy"
643,45,"Poultry","with Curry Sauce",0,3.75,"Spicy"
644,45,"Poultry","with String Beans",0,3.75,"Spicy"
645,45,"Poultry","Sweet and Sour Chicken",0,3.5,""
646,45,"Beverages","Can Soda",0,0.6,""
647,45,"Beverages","Bottle Soda and Juice",0,1.25,""
